x,y,c
0.246422,-0.0540712,0
0.22934,-0.0800417,0
0.565072,-0.315922,2
0.191846,0.047099,1
0.464526,-0.200431,2
0.235902,0.156772,1
0.457077,-0.123228,0
0.401914,-0.126408,0
0.358684,-0.152567,0
0.290001,-0.208187,0
0.436418,-0.359976,2
-0.0015596,0.0951407,1
0.498017,-0.46733,2
0.185825,-0.175304,0
0.366429,-0.0754731,0
0.120345,0.0301963,1
0.253519,-0.120784,0
0.321695,-0.144387,0
0.0904686,0.115584,1
0.398866,-0.210585,2
0.121259,-0.108825,1
0.17752,0.189721,8
0.411933,-0.147772,0
0.358633,-0.12205,0
0.491899,-0.364584,2
0.0802258,0.0420714,1
0.155015,-0.00452211,1
0.410377,-0.21963,2
0.25486,0.0719642,1
0.365487,-0.12225,0
0.381959,-0.194253,0
0.342475,-0.151877,0
0.283246,-0.0563603,0
0.261681,-0.192654,0
0.653472,-0.405595,5
0.501897,-0.268368,2
0.226426,0.0318301,1
0.20725,-0.0239196,1
0.482524,-0.18327,2
0.499822,-0.115864,7
0.324129,-0.00701983,1
0.203918,0.266845,8
0.0673916,0.175908,1
0.124789,0.27385,8
0.660158,-0.189959,4
0.125704,0.252196,8
0.370574,-0.083132,0
0.422112,0.000183843,7
0.328369,-0.0449924,0
0.353065,0.197443,8
0.484118,0.172241,6
0.350552,0.143401,8
0.366347,-0.0311155,0
0.384392,0.0763607,7
0.471982,0.221761,6
0.348811,-0.10519,0
0.440899,-0.204871,2
0.358053,0.441271,8
0.393901,-0.00779767,7
0.424039,-0.0133495,7
0.0449515,-0.0832492,1
0.312031,0.175657,8
0.429227,0.23328,8
0.338708,0.148673,8
0.531062,0.172175,6
0.541281,0.149707,6
0.546303,0.148089,6
0.57705,0.0476158,7
0.645404,0.218953,6
0.603971,0.10181,7
0.792255,0.369266,3
0.676728,0.350972,6
0.634809,0.26207,6
0.554123,0.106671,7
0.542216,0.126581,7
0.538367,0.121098,7
0.620646,0.404722,6
0.670941,0.316889,6
0.587782,0.0350539,7
0.537262,0.100706,7
0.403124,-0.0755344,0
0.626458,0.249926,6
0.528011,0.161133,6
0.629864,0.253792,6
0.431676,-0.0388167,7
0.52906,0.181474,6
0.287887,0.13128,1
0.17691,0.00346266,1
0.244861,0.051123,1
0.488525,-0.0323526,7
0.617523,-0.114469,4
0.493295,-0.125825,7
0.593474,0.245377,6
0.94428,0.475311,10
0.838664,0.579027,3
0.577635,0.0997875,7
0.558569,0.0861618,7
0.515265,0.180656,6
0.53047,0.089141,7
0.680674,0.172982,6
0.557843,0.118478,7
0.678745,-0.23174,4
0.671517,-0.207253,4
0.619721,-0.0539598,4
0.762599,-0.298291,5
0.872676,-0.28311,12
0.922001,-0.368755,12
0.737127,-0.258369,4
0.93161,-0.295481,12
0.904611,-0.396068,12
0.675634,-0.16582,4
0.813852,-0.185626,12
1.15309,-0.116806,9
1.04973,-0.209568,12
1.04127,-0.214097,12
0.911873,-0.15819,12
1.10362,0.0490621,9
0.839808,0.0430063,11
0.710458,-0.108492,4
0.56111,-0.0914141,4
1.08329,-0.180099,12
1.04998,-0.209565,12
0.67397,-0.133696,4
0.895461,-0.374318,12
0.816132,-0.411172,5
0.325226,0.151839,8
0.835128,-0.453338,5
0.717126,-0.249847,4
0.310993,0.262079,8
0.641563,-0.201168,4
0.798838,-0.372038,5
0.784737,-0.341596,5
0.627615,0.172015,6
0.754159,-0.295117,5
0.861366,-0.425572,5
0.772387,-0.222937,4
0.848194,-0.342728,12
0.798854,-0.32536,5
0.732975,-0.309585,5
0.75724,-0.306719,5
0.782956,-0.250651,4
0.66231,-0.211719,4
0.767712,-0.30491,5
0.863142,-0.412565,5
1.04813,-0.250591,12
1.08672,-0.172317,12
0.819482,-0.113303,4
1.01749,-0.279107,12
0.486241,-0.0879089,7
0.768985,-0.354323,5
0.855761,-0.424374,5
0.524624,-0.0700001,7
0.708806,-0.24074,4
0.70622,-0.296233,5
0.644992,-0.156507,4
0.775072,-0.0889598,4
0.802039,-0.292973,5
0.736224,-0.283842,5
0.616985,-0.188698,4
0.554821,-0.140675,4
0.691152,-0.267712,4
0.739641,-0.314184,5
0.729737,-0.258754,4
0.938701,-0.324298,12
1.03355,-0.216982,12
0.875032,-0.293887,12
0.73439,-0.282443,5
0.42079,0.121135,7
0.838506,-0.437084,5
0.745602,-0.1523,4
0.868184,-0.226179,12
0.848635,-0.38195,5
0.718107,-0.215328,4
0.556121,-0.157877,4
0.556387,-0.0759927,4
0.898544,-0.323075,12
0.360758,0.363351,8
0.71918,0.0294545,11
0.682085,0.137038,11
0.456645,0.122577,7
0.577191,0.0052016,7
0.742928,-0.047933,11
0.601567,0.0371404,7
0.562266,0.264086,6
0.648069,-0.0236379,4
0.386855,0.222453,8
0.423521,0.239191,8
0.8387,-0.00756196,11
0.862966,0.0289322,11
0.745117,0.126257,11
1.0107,-0.0852701,12
0.921818,0.0146064,11
0.960046,-0.0854069,12
0.807139,0.0880271,11
0.710278,-0.0218838,11
0.781911,-0.176835,4
0.673314,0.0580334,11
0.974022,-0.152181,12
1.01581,-0.254431,12
0.88944,-0.235388,12
1.04503,-0.224252,12
1.0737,-0.189605,12
0.836601,-0.163205,12
0.894924,-0.161548,12
0.962962,-0.158552,12
1.00791,-0.0924884,12
0.811668,-0.104175,4
0.91051,0.352723,10
0.842375,0.0138362,11
0.874852,0.0750238,11
0.876686,0.0305372,11
1.02742,0.232466,10
0.664904,0.322688,6
0.80422,-0.0391773,11
0.871119,0.142686,11
0.917265,0.136179,11
0.363222,0.238745,8
0.485345,0.16508,7
0.752561,0.159898,11
0.727279,0.0629228,11
0.529686,0.0368742,7
0.782297,-0.153143,4
0.846828,-0.171691,12
0.580835,0.163661,6
0.423803,0.306637,8
0.774814,-0.0091242,11
0.612015,0.331027,6
0.835713,-0.115277,12
0.703021,-0.0622805,4
0.776022,-0.039626,11
0.693318,-0.00915704,11
0.720079,0.126368,11
0.725986,-0.0193977,11
0.781349,-0.0179022,11
0.685827,0.0750743,11
0.86352,0.349776,10
0.71908,0.111087,11
0.660373,0.0161175,11
0.803198,0.196412,11
0.735926,0.183224,11
0.735817,-0.00299664,11
0.662768,0.0582085,11
0.542051,0.17467,6
0.683726,0.0893447,11
0.624479,0.254397,6
0.643394,0.127263,6
0.734911,0.0289039,11
0.695001,-0.0196789,11
0.700992,0.22511,6
0.625227,0.0615647,7
0.564191,0.0314615,7
0.391743,0.165242,8
0.421312,0.191436,8
0.572506,0.0279015,7
0.598094,0.164386,6
0.617294,0.0452147,7
0.781777,-0.0510672,11
0.92334,0.120502,11
0.81113,0.0564428,11
0.797613,0.0407001,11
0.740063,0.0253301,11
0.688701,0.100348,11
0.666935,0.180452,6
0.653471,0.131428,6
0.660813,0.0348873,11
0.691005,-0.237312,4
0.642528,-0.211885,4
0.66661,-0.231909,4
0.750537,-0.324939,5
0.390869,-0.12961,0
0.58645,-0.0706217,4
0.220849,0.2113,8
0.277693,-0.00167499,1
0.391915,0.0888545,7
0.357302,0.145853,8
0.408554,0.0199395,7
0.367402,0.17296,8
0.308193,0.0220765,1
0.466235,0.0701517,7
0.47833,0.029256,7
0.465404,0.171553,7
0.464624,0.0923756,7
0.551153,0.127708,7
0.360469,0.159967,8
0.263244,-0.0483045,0
0.379012,0.12228,7
0.399992,0.0682332,7
0.529488,0.0355763,7
0.22101,0.255324,8
0.40649,0.0600395,7
0.499924,0.230524,6
0.499354,0.158034,7
0.504116,0.286877,6
0.488605,0.174613,6
0.635727,-0.103235,4
0.260163,0.125713,1
0.363257,-0.0508643,0
0.626387,-0.141136,4
0.425728,0.0524089,7
0.606035,-0.104025,4
0.471973,0.0674136,7
0.473371,0.176377,6
0.371952,0.0371568,7
0.473722,0.00816679,7
0.465572,0.193553,6
0.309077,0.0604802,1
0.43913,0.162886,7
0.513805,-0.0463611,7
0.372612,0.228191,8
0.489866,0.0190454,7
0.55216,-0.0220521,7
0.494449,0.561995,3
0.607904,0.0658509,7
0.590027,0.193948,6
0.576961,0.165919,6
0.468002,0.20924,6
0.725454,0.305116,6
0.907539,0.560056,3
0.570531,0.506319,3
0.578907,0.491516,3
0.637058,0.487524,3
0.527325,0.330414,6
0.514127,0.185499,6
0.493799,0.380047,6
0.594882,0.466718,3
0.535551,0.144781,6
0.55662,0.0675655,7
0.438027,0.221531,6
0.370523,0.35423,8
0.567115,0.180079,6
0.412454,0.431161,8
0.400902,0.155828,7
0.455843,0.191784,6
0.378431,0.103928,7
0.492203,0.176311,6
0.485102,0.216395,6
0.550493,0.123101,7
0.570764,0.11294,7
0.67779,0.148044,11
0.42098,0.327483,8
0.514372,0.170369,6
0.628699,0.438859,3
0.464314,0.409519,6
0.604011,0.307925,6
0.563908,0.308258,6
0.50085,0.483206,6
0.41375,-0.0910767,0
0.425531,0.451378,8
0.450344,0.165358,7
0.612802,-0.154732,4
0.538088,-0.0873708,4
0.507953,-0.0637246,7
0.439498,0.0393719,7
0.499485,-0.0141209,7
0.503883,0.089531,7
0.552028,-0.0485381,7
0.584945,-0.0573874,4
0.582265,-0.00238091,7
0.509808,0.188682,6
0.525917,-0.0582419,7
0.543564,-0.0316799,7
0.469556,0.0900233,7
0.539771,-0.0328405,7
0.655629,-0.145227,4
0.630125,-0.184698,4
0.70665,-0.330323,5
0.471916,-0.138576,2
0.426898,-0.0337563,7
0.520872,-0.116102,4
0.428246,0.0328564,7
0.382645,0.199381,8
0.301467,0.0427946,1
0.336627,0.0857986,1
0.358177,0.00262569,7
0.367267,0.20508,8
0.578971,-0.122052,4
0.665982,-0.13818,4
0.459883,0.403628,6
0.67648,0.0194733,11
0.424256,0.185929,8
0.668402,-0.0931215,4
0.586111,-0.101084,4
0.80487,-0.234521,12
0.752315,-0.28727,5
0.755857,-0.25315,4
0.609321,-0.0196204,4
0.745763,-0.214714,4
0.541314,-0.0881018,4
0.480128,0.0471569,7
0.587586,-0.100944,4
0.785633,-0.189556,4
0.59069,0.0381133,7
0.612544,-0.147625,4
0.612333,-0.175146,4
0.721346,-0.266202,4
1.04942,0.276128,10
0.842411,0.00837763,11
0.82445,0.1152,11
1.01103,0.407185,10
0.840559,0.120349,11
0.753484,0.243066,6
0.686605,0.236782,6
0.758402,0.373453,3
0.424958,0.316827,8
0.518081,0.235081,6
0.393389,0.0838728,7
0.537609,0.252444,6
0.527035,0.339406,6
0.574165,0.27839,6
0.670766,0.37709,6
0.581291,0.234205,6
0.463614,0.149759,7
0.539507,0.212922,6
0.516618,0.325518,6
0.583744,0.381883,6
0.748915,0.224757,11
0.706634,0.17686,11
0.795142,0.188407,11
0.356758,0.0640253,7
1.13094,0.0637863,9
0.428986,-0.0343721,7
0.548996,0.338703,6
0.619615,0.399777,6
0.41936,0.160362,7
0.542539,0.588837,3
0.41621,0.350722,8
0.363989,0.453456,8
0.373785,0.457169,8
0.544317,0.252331,6
0.610786,0.184085,6
0.673886,0.144144,11
0.602105,0.117944,6
0.420652,0.142198,7
0.464673,0.149234,7
0.549093,0.253204,6
0.568852,0.283849,6
0.547294,0.264905,6
0.535643,0.378456,6
0.37217,0.389888,8
0.722584,0.616988,3
0.666963,0.600936,3
0.482604,0.166332,7
0.654395,-0.0287538,4
0.60673,0.175958,6
0.596792,0.503595,3
0.550356,0.296955,6
0.618109,0.1236,6
0.555764,0.081091,7
0.594694,0.232999,6
0.643413,0.134221,6
0.446384,0.121074,7
0.417209,0.0103603,7
0.615557,0.0494114,7
0.593641,0.103736,7
0.770424,0.788455,3
0.778268,0.805538,3
0.494616,0.225444,6
0.587486,0.351073,6
1.34398,0.384075,10
0.62166,-0.0270941,4
0.61688,0.0650742,7
0.58313,0.273089,6
0.606328,0.313385,6
0.437664,0.0526856,7
0.584219,0.112982,7
0.65702,0.0952188,11
0.394449,0.270381,8
0.60764,0.0343002,7
0.553151,0.178094,6
0.569732,0.0505478,7
0.69458,-0.0505984,4
0.557047,0.083707,7
0.388316,0.035401,7
0.345201,-8.03149e-05,7
0.555494,0.0449053,7
0.746335,-0.0579883,4
0.59063,0.0749523,7
0.687061,-0.0709038,4
0.309959,0.0851928,1
0.262158,-0.0375295,1
0.469393,0.158533,7
0.756885,-0.044145,11
0.327811,-0.197784,0
0.717127,-0.0238525,11
0.505507,0.197254,6
0.538505,0.230306,6
0.517709,0.0973488,7
0.625143,0.153553,6
0.355559,-0.125355,0
0.320341,0.106561,1
0.319157,0.0492541,1
0.493709,-0.312662,2
0.752643,-0.236432,4
0.685448,-0.340311,5
0.733524,-0.213522,4
0.570048,-0.0112336,7
0.564365,0.0328928,7
0.722187,-0.128123,4
0.858013,-0.308454,12
0.721717,-0.11648,4
0.719935,-0.0196502,11
0.722034,-0.0930958,4
0.623351,0.029367,7
0.62423,0.154624,6
0.792668,0.00715892,11
0.773228,-0.044814,11
0.499336,0.240255,6
0.720093,-0.0361742,11
0.807637,-0.0288535,11
0.767489,-0.0856192,4
0.730734,-0.057224,4
0.792969,0.0374834,11
0.845907,0.0559863,11
0.76825,-0.0452692,11
0.777501,0.0406098,11
0.755346,0.00433769,11
0.715675,-0.0431521,4
0.779382,0.0342113,11
0.832719,-0.157813,12
0.510393,0.154156,7
0.426321,0.150757,7
0.570432,0.0219959,7
0.756278,-0.0927617,4
0.73385,0.0569816,11
0.709326,-0.0210607,11
0.576721,0.287525,6
0.630909,0.0821316,7
0.771665,-0.10309,4
0.728174,-0.0256337,11
0.79322,-0.0362317,11
0.762969,0.0291265,11
0.742506,-0.119635,4
0.933585,-0.352057,12
0.485184,0.111777,7
0.892183,-0.280531,12
0.811648,-0.202669,12
0.950881,-0.308212,12
0.868345,-0.142512,12
0.621063,-0.0164591,4
0.81685,-0.158102,12
0.762231,-0.0866546,4
0.783463,-0.0818468,11
0.762527,-0.0571102,11
0.5903,0.0808925,7
0.6986,-0.0279178,4
0.827274,-0.0164271,11
0.67091,0.112937,11
0.778151,-0.0369073,11
0.849154,-0.149779,12
0.793757,-0.0462807,11
0.57948,0.258245,6
0.727288,-0.0750033,4
0.769115,-0.119211,4
0.814867,0.155988,11
0.771702,0.123184,11
0.73655,0.156873,11
0.619199,0.256594,6
0.672535,0.144788,6
0.83109,0.0277438,11
0.839824,0.0226406,11
0.761885,-0.00341479,11
0.792204,0.198447,11
0.776426,0.183261,11
0.794535,0.208193,11
0.509782,0.287724,6
0.505776,0.126415,7
0.777126,0.0570761,11
0.807179,0.0319916,11
0.763955,0.20889,11
0.494566,0.153378,7
0.393399,0.218991,8
0.8261,-0.102214,11
0.578003,0.137196,6
0.644043,0.0581856,11
0.812695,0.2795,10
0.755239,0.0761886,11
0.546223,0.185805,6
0.677255,0.171318,6
0.613856,0.105113,7
0.735632,-0.0527485,4
0.735911,0.0799952,11
0.730725,0.126491,11
0.825764,0.156073,11
0.597781,0.184793,6
0.618293,0.0557965,7
0.604167,0.107879,7
0.509581,0.132269,7
0.516219,0.0581807,7
0.506126,0.0783216,7
0.386827,0.022799,7
0.988482,-0.296531,12
0.391977,0.271835,8
0.673798,0.00907256,11
0.483794,0.165031,7
0.724034,0.0619653,11
0.813684,0.0820428,11
0.693351,-0.0109966,11
0.779098,0.0248564,11
0.703883,0.199237,6
0.687988,0.0961238,11
0.642717,0.0514446,11
0.700849,0.103371,11
0.692702,0.119143,11
0.686831,0.104366,11
0.859783,0.148732,11
0.645598,0.172707,6
0.729277,0.0453286,11
0.659006,0.134929,6
0.688906,0.171741,6
0.669076,0.0192609,11
0.574875,0.248077,6
0.651962,0.12431,6
0.745605,0.105912,11
0.668872,0.0770006,11
0.59911,0.190075,6
0.756434,0.0729251,11
0.549018,0.167537,6
0.649095,0.145691,6
0.794667,0.131091,11
1.00697,0.157053,10
0.938442,0.203332,10
0.87607,0.312968,10
0.937388,0.120842,11
0.773388,0.00687899,11
0.774627,-0.0744623,11
0.549507,0.104818,7
0.733652,-0.0481072,11
0.749772,0.0266979,11
0.750466,-0.0674022,4
0.628654,0.14767,6
0.716505,0.0403776,11
0.682875,0.175241,6
0.611242,0.22803,6
0.82145,0.272417,10
0.765871,0.207112,11
0.702721,0.101027,11
0.630082,0.184185,6
0.88146,0.32363,10
0.956324,0.567845,3
1.09974,0.29822,10
0.830904,0.361171,10
1.19768,0.175234,9
1.12512,0.359986,10
0.959747,0.58272,3
0.986574,0.168259,10
0.882963,0.127151,11
1.15283,0.349403,10
0.656561,0.26244,6
0.88523,0.169342,11
0.763606,0.164377,11
0.743472,0.317104,6
0.813087,0.519692,3
1.02656,0.711516,3
1.03875,0.529706,10
0.935124,0.514811,3
0.999154,0.597891,3
1.13064,0.351838,10
0.959638,0.196197,10
1.03035,0.46498,10
1.01606,0.535177,10
1.11551,0.340774,10
1.11009,0.434785,10
1.04531,0.411186,10
0.842788,0.606186,3
1.10962,0.343869,10
1.03192,0.552416,10
1.07347,0.494709,10
0.988437,0.570151,10
0.914472,0.579875,3
1.02673,0.534057,10
1.06367,0.376667,10
0.973832,0.532434,10
0.889498,0.0947054,11
1.10573,0.365605,10
0.833749,0.111518,11
1.0774,0.380295,10
1.07213,0.466769,10
1.01238,0.504645,10
1.07053,0.500357,10
0.917734,0.646282,3
0.976514,0.658148,3
1.03102,0.547715,10
0.97099,0.492638,10
1.05062,0.413642,10
0.8762,0.215598,11
0.930426,0.429084,10
1.00779,0.5073,10
0.843091,0.740655,3
0.734001,0.530113,3
0.944499,0.484794,10
0.963031,0.476808,10
1.02653,0.358657,10
0.717257,0.412394,3
0.734975,0.353413,6
0.517826,0.296666,6
0.793783,0.349739,3
0.969789,0.418658,10
0.774223,0.468476,3
0.700784,0.259668,6
0.896328,0.303065,10
0.881687,0.24032,10
0.746483,0.241734,6
0.873491,0.299149,10
0.778772,0.253177,11
0.836606,0.28979,10
0.854731,0.335913,10
0.836994,0.332912,10
0.711145,0.279878,6
0.862098,0.277315,10
0.903366,0.279462,10
0.549123,0.172061,6
0.799629,0.141819,11
0.697656,0.256671,6
0.87788,0.106844,11
0.878924,0.0776514,11
0.801981,0.240985,11
0.858702,0.136884,11
0.792749,0.230524,11
0.866822,0.124293,11
0.691584,0.451696,3
0.727651,-0.0347664,11
0.774836,0.210148,11
0.753062,0.0343467,11
0.707618,-0.0173903,11
0.816882,0.306791,10
0.840563,0.386903,3
0.48706,0.188697,6
0.861614,0.181064,11
0.808903,0.161393,11
0.834581,0.295058,10
0.70282,0.24463,6
0.788465,0.224709,11
0.799422,0.183014,11
0.891172,0.381881,10
0.763569,0.230576,11
0.782425,0.0324787,11
0.661075,0.277975,6
0.788678,0.192611,11
0.834978,0.144001,11
0.843062,0.160793,11
0.958276,0.194448,10
1.01044,0.248659,10
0.947678,0.242512,10
0.842716,0.451896,3
0.934735,0.335118,10
0.937471,0.336982,10
0.602064,0.309895,6
0.833607,0.204779,11
0.924554,0.393465,10
0.628443,0.27666,6
0.535048,0.047458,7
0.544365,0.183065,6
0.824336,0.0133626,11
0.817851,0.0264081,11
0.840994,0.233426,11
0.923483,0.239595,10
0.872326,0.0776129,11
0.807831,0.0849577,11
0.824819,0.360773,10
0.897403,0.280861,10
0.761404,0.359713,3
0.921847,0.282965,10
0.862853,0.311937,10
0.793728,0.227037,11
0.645296,0.349327,6
0.675212,0.36122,6
0.515649,0.158173,6
0.590601,0.231481,6
0.79661,0.499636,3
0.544796,0.114865,7
0.787884,0.236625,11
0.50322,0.18824,6
0.722816,0.202956,6
0.777547,0.251381,11
0.729532,0.313102,6
0.587245,0.301513,6
0.726119,0.357715,6
0.783474,0.481781,3
0.70561,0.171001,11
0.466253,0.199241,6
0.387692,0.271809,8
0.87683,-0.0927788,12
0.773943,0.0754278,11
0.83704,-0.178067,12
0.809904,0.0595681,11
0.813018,-0.073419,11
0.554055,0.127079,7
0.818999,-0.213273,12
0.690551,-0.0524927,4
0.472544,0.430376,6
0.31919,0.163586,8
0.803099,0.27749,11
0.397597,0.0856454,7
0.547589,0.107768,7
0.696684,-0.0432259,4
0.57328,0.0197413,7
0.784793,-0.0425043,11
0.772905,-0.0605672,11
0.725718,-0.0495811,4
0.7603,-0.046404,11
0.485237,0.196926,6
0.739176,-0.063042,4
0.365608,0.452307,8
0.827215,0.337875,10
0.74446,0.220101,11
0.798355,0.14724,11
0.618747,0.191606,6
0.718523,0.121313,11
0.754071,0.181316,11
0.589255,0.252014,6
0.847648,0.178567,11
0.357606,-0.165699,0
0.921463,0.453087,10
0.925458,0.42638,10
0.868355,0.523796,3
0.626963,0.177589,6
0.653097,0.206081,6
0.721521,0.170231,11
0.555862,0.206154,6
0.805387,0.174624,11
0.461759,0.149338,7
0.619482,0.195415,6
0.773113,0.177045,11
0.663137,0.195689,6
0.850486,-0.0404187,11
0.898822,0.140437,11
0.47182,0.302852,6
0.554541,0.227683,6
0.60145,0.175196,6
0.554395,0.0266191,7
0.612438,0.196226,6
0.598071,0.0902827,7
0.796836,0.184835,11
0.574268,-0.0307053,7
0.566177,-0.0558509,7
0.701774,0.152883,11
0.624632,0.167843,6
0.573389,0.210895,6
0.458142,0.108809,7
0.546568,-0.0240863,7
1.09208,-0.265991,12
0.999883,-0.0886741,12
0.743929,0.00432086,11
0.669904,0.123474,11
0.975282,-0.153845,12
1.04511,-0.144216,12
0.518274,0.480324,6
0.858633,0.108422,11
0.948827,0.0176205,11
0.73214,0.0951637,11
0.979676,0.00350276,11
0.877001,0.091828,11
0.965365,0.0675566,11
0.916659,0.050308,11
0.981374,0.0776089,11
1.03477,0.19778,10
1.04843,0.162932,10
0.894294,0.0742058,11
0.984039,0.0721561,11
0.992863,0.0839491,11
1.03422,0.137678,10
1.0465,0.345393,10
1.0641,0.403126,10
1.05499,0.206546,10
0.783892,0.151589,11
0.901648,0.38988,10
1.08147,0.369962,10
0.932114,0.511533,3
1.09703,0.310845,10
1.0583,0.489354,10
1.149,0.420022,10
1.16683,0.225395,10
1.20271,0.292426,10
1.09605,0.429177,10
1.07272,0.415018,10
1.06466,0.287355,10
1.11987,0.307151,10
1.15623,0.370464,10
1.1377,0.33985,10
1.18205,0.317894,10
1.09398,0.44688,10
1.00585,0.556356,10
1.10245,0.529565,10
1.19289,0.417575,10
1.19698,0.306211,10
1.21511,0.315543,10
1.25053,0.267165,9
1.05073,0.55916,10
1.18966,0.322007,10
0.961735,0.446305,10
1.35915,0.115376,9
0.975895,0.578375,3
1.08193,0.314367,10
1.17424,0.273843,10
1.17737,0.322807,10
1.11528,0.362324,10
1.18019,0.376071,10
1.1802,0.351056,10
1.17627,0.439551,10
0.994195,0.326666,10
1.07005,0.203183,10
1.07764,0.219187,10
0.974203,-0.212811,12
0.877375,0.00343695,11
0.933767,0.132104,11
1.10569,0.263848,10
1.12107,0.280742,10
1.01105,0.242581,10
1.09619,0.245203,10
1.04341,0.225586,10
0.961733,0.101178,11
0.986814,0.0985429,11
1.1217,0.130927,9
0.997161,0.226472,10
1.07283,0.197652,10
0.993557,0.19067,10
1.11571,0.0739402,9
0.948547,0.122499,11
0.988753,0.122314,11
0.979615,0.178255,10
1.19044,0.272509,10
1.21131,0.295734,10
1.23778,0.224076,9
1.30366,0.257316,9
1.12053,0.17863,9
1.27696,0.327934,10
1.39285,0.0746365,9
1.45307,0.173304,9
1.4001,0.108904,9
1.38845,0.0710912,9
1.36592,0.172189,9
1.3848,0.0445554,9
1.17852,0.00245738,9
0.752169,0.29342,6
0.964619,0.0594827,11
0.990262,0.142682,10
1.39621,0.082569,9
1.36415,0.0211632,9
1.38039,0.0540113,9
1.38438,0.0744181,9
1.41184,0.107291,9
1.47938,0.211347,9
1.38799,0.0617489,9
1.26313,0.0709319,9
1.10858,0.00933662,9
0.740741,0.320224,6
0.695841,0.304677,6
1.03712,0.432712,10
0.957019,0.664753,3
0.646309,0.270636,6
1.06321,0.346163,10
0.873034,0.576276,3
1.1366,0.54616,10
1.25411,0.367048,10
1.2516,0.469301,10
1.17649,0.491915,10
1.10103,0.51547,10
1.16745,0.400072,10
1.19283,0.342114,10
1.20474,0.291091,10
1.1514,0.443526,10
1.06265,0.650202,10
1.09694,0.626425,10
0.852457,0.839749,3
0.825838,0.657273,3
0.736022,0.28253,6
0.998291,0.590535,3
0.880902,0.0412764,11
0.893459,-0.0951309,12
0.925328,-0.101545,12
0.991132,0.116548,11
0.548583,0.0576806,7
0.591201,0.134066,6
0.691929,0.397518,3
0.648097,0.162582,6
0.749646,0.368918,3
0.794702,0.593765,3
0.695937,0.740652,3
0.8701,0.558447,3
0.883705,0.3265,10
0.986457,0.522514,10
0.923414,0.577698,3
0.726244,0.69737,3
1.12219,0.0269956,9
0.754903,0.528557,3
0.526683,0.517017,3
0.70066,0.473377,3
0.690172,0.423953,3
0.737997,0.40154,3
0.704041,0.522276,3
0.706077,0.382812,3
0.603711,0.323503,6
0.706433,0.182313,6
0.597346,0.215187,6
0.555998,0.214389,6
0.52005,0.222984,6
0.501761,0.261995,6
0.427826,0.120281,7
0.593315,0.321639,6
0.486702,0.214368,6
0.603248,0.111782,7
0.586724,0.171259,6
0.58901,0.263372,6
0.586412,0.139186,6
0.488918,0.21928,6
0.495269,0.242483,6
0.495657,0.186007,6
0.538488,0.152247,6
0.478193,0.177494,6
0.567003,0.276633,6
0.520182,0.0721382,7
0.569922,-0.00100057,7
0.409191,0.0653989,7
0.615882,0.303397,6
0.330663,0.234446,8
0.52024,0.20154,6
0.425842,0.369313,8
0.519958,0.225378,6
0.585782,0.35404,6
0.387381,0.262393,8
0.462897,0.303188,6
0.444944,0.205179,6
0.523005,0.229224,6
0.638322,0.214453,6
0.434094,0.239732,8
0.328581,0.285218,8
0.416829,0.121658,7
0.327382,0.00290559,1
0.516379,0.183709,6
0.480884,0.193935,6
0.643722,0.134778,6
0.582243,0.288999,6
0.625827,0.342817,6
0.591696,0.299131,6
0.28198,0.276144,8
0.509853,0.253248,6
0.37828,0.0615883,7
0.242263,0.268392,8
0.551801,0.167153,6
0.597689,0.122969,6
0.54204,0.118413,7
0.560661,0.179737,6
0.616834,0.123727,6
0.611846,0.0930957,7
0.237544,0.233996,8
0.642794,0.133961,6
0.686382,0.239893,6
0.604327,0.0665073,7
0.519897,0.215728,6
0.56408,0.201107,6
0.644435,0.14589,6
0.580909,0.265128,6
0.55393,0.234312,6
0.493521,0.144411,7
0.523117,0.175271,6
0.575942,0.280284,6
0.540186,0.217186,6
0.565828,0.230402,6
0.589645,0.25315,6
0.457096,0.342083,6
0.53752,0.240374,6
0.845324,0.475434,3
0.434335,0.332709,8
0.670028,0.367268,6
0.756228,0.552264,3
0.760089,0.301131,6
0.84032,0.499581,3
0.77932,0.419641,3
0.757215,0.50051,3
0.61908,0.459183,3
0.526347,0.343205,6
0.430535,0.216358,8
0.481607,0.128827,7
0.630948,0.445407,3
0.503765,0.119116,7
0.437072,0.212074,6
0.784962,0.409965,3
0.57624,0.371275,6
0.58089,0.355316,6
0.620337,0.250626,6
